Hour,Month,WindSpeed,WindDir,Rain,Power
3,6,0.4,SSE,0,4.3
22,7,4.5,NW,0,47.7
4,11,0,---,0,1.4
2,7,4.9,NE,0,49.4
8,5,12.5,WSW,0,50.8
10,3,1.8,NE,0,0.3
6,8,3.1,ESE,0,52.5
11,9,5.8,WSW,0,39.3
8,8,6.3,NE,0,40.9
10,9,3.6,NNE,0,3.2
18,8,5.8,WSW,0,46.2
10,4,4,SSW,0,15.4
3,7,0.4,NW,0,0.9
23,10,4.9,NE,0,46.4
3,5,2.7,ENE,0,2.7
3,8,4.9,WSW,0,36.6
5,4,3.6,NE,0,0
1,8,7.2,WSW,0,33.9
2,7,4.9,SW,0,51.3
20,6,1.8,W,0,0
11,11,4,SW,0,11.6
17,4,0.4,SSE,0,3.8
16,4,1.3,NE,0,0
9,4,0.4,ENE,0,0.5
17,8,3.1,WSW,0,19.6
16,6,3.6,NE,0,0.1
13,10,4.9,WSW,0,18.5
23,6,5.8,NNE,0,44.9
11,1,5.4,NNE,0,13.7
2,8,2.2,NNE,0,7.3
20,7,4.5,NE,0,39
21,7,7.2,WSW,0,48.3
1,3,2.2,NE,0,4.8
6,2,0.4,S,0,7.5
7,8,0,NE,0,0.1
3,10,0.4,E,0,8.9
23,8,0,---,0,0.1
8,10,4.5,NNE,0,12.4
20,4,1.3,ESE,0,1
1,2,0.4,ESE,0,42.3
13,8,2.7,W,0,0.1
7,7,3.6,NW,0,52.7
21,3,1.3,S,0,18.4
16,7,6.7,WSW,0,34.1
23,2,0,SSW,0,0.1
9,12,1.8,NE,0,0.8
6,8,2.2,NE,0,29.9
7,8,3.1,WSW,0,17.2
7,6,1.3,ENE,0,44.7
15,6,4.5,NE,0,3.1
6,12,2.7,SSW,0,16
15,10,1.3,ESE,0,0.6
9,1,3.6,NE,0,9.6
13,8,5.8,WNW,0,34.8
0,4,0,---,0,0
3,10,0.9,NE,0,21.8
10,11,4.9,WNW,0,14.9
11,6,2.7,SSW,0,8.2
0,5,8,W,0,52.6
11,3,4.5,NE,0,15.7
6,4,0.4,E,0,5.6
3,12,3.6,NE,0,48.6
3,8,0.4,S,0,46.5
20,1,0.9,WNW,0,0
18,11,3.6,SW,0,15.5
10,7,5.8,SW,0.2,50.7
8,8,1.8,ENE,0,25.9
17,2,5.4,SSW,0,42.1
22,7,1.3,SSW,0,1.1
12,1,4.5,SSW,0,8.5
0,7,8.5,WNW,0.2,37
16,7,2.7,WSW,0,1.7
19,6,1.8,SW,0,37.7
2,6,0.4,SE,0,0.1
17,3,3.1,WSW,0,0.2
11,8,5.4,N,0,47.3
0,11,6.3,NNE,0.2,8.7
17,4,3.1,SSW,0,6.7
2,12,0.4,SSW,0,10.5
14,1,1.8,SE,0,0.7
17,11,3.6,NNW,0,14.9
9,4,2.7,ENE,0,32.6
18,8,8.9,WSW,0.2,49.1
12,7,7.2,SSW,0,41.2
2,7,0.4,NE,0,4
17,9,1.8,NW,0,0.1
17,12,5.8,SSW,0,36.5
18,6,1.3,NW,0,2.1
4,8,3.1,NE,0,20.4
23,1,0.4,SSW,0,21.7
10,3,5.8,NE,0,7.4
7,12,7.2,NNE,0,41.1
0,9,0.9,NNE,0,11.8
17,10,2.2,NNE,0,-0.1
5,7,2.7,SSW,0,37.3
13,6,1.3,E,0,0.3
7,1,0,E,0,1.5
5,1,0.9,ESE,0,1
12,6,4,NE,0,0.1
21,8,2.7,NE,0,22.5
0,6,8,NNE,0,35.6
22,4,0,WNW,0,2.4
6,1,3.6,SW,0,26.1
0,12,3.6,WSW,0,9.7
21,12,3.1,SW,0,42.3
3,2,0.9,N,0,2.9
19,6,2.7,N,0,21.6
11,4,3.6,NE,0,0.2
12,2,4,SSW,0,5.2
13,3,4,WSW,0,5.7
8,5,6.3,NE,0,43.4
13,6,4,NW,0,15.3
12,8,2.7,NNW,0,6.4
11,7,8.9,NNE,0,17.5
17,12,4,NNE,0,2
21,6,1.3,SW,0,29.8
3,5,0.9,ENE,0,0
14,3,3.1,W,0,9.3
15,5,3.1,NE,0,0.1
14,5,4.5,SW,0,31.1
13,4,1.3,SW,0,0
23,9,0,---,0,1.2
21,8,5.8,WSW,0,46.4
22,5,3.6,W,0,29.6
7,7,6.7,NNW,0,23.4
6,12,2.7,NE,0,3.5
21,7,0,SE,0,16
22,10,1.8,SW,0,4.5
3,10,0.4,NE,0,0
10,8,3.1,WSW,0,10.3
10,8,2.2,ENE,0,10.4
18,5,3.6,WSW,0.2,24.1
15,7,1.8,NW,0,50.2
6,12,3.6,WSW,0,18.9
17,10,0.9,E,0,12.8
0,11,1.3,W,0,1.8
19,7,2.7,WSW,0,0
1,7,9.8,W,0,37
7,2,0.4,NE,0,0.1
7,12,1.3,W,0,10.3
9,8,3.6,ENE,0,1.5
13,3,4,S,0,34.5
22,8,3.1,WSW,0,5.1
14,1,5.8,WSW,0,20.6
16,12,6.3,SW,0,36.5
11,7,7.6,NW,0,32.8
0,8,0,---,0,1.6
19,1,2.7,S,0,24.9
2,6,0.9,NNE,0,0
21,7,0.4,SW,0,0
18,7,6.7,W,0,39.9
13,8,7.6,NNE,0,52.6
7,3,0.9,NE,0,9.3
21,1,1.3,SSE,0,40.1
5,10,12.5,NE,0,41.9
21,7,0,SSW,0,1
2,1,3.1,NNE,0,13.6
9,10,1.8,ESE,0,19.7
21,7,1.3,N,0,27.9
8,8,4,NE,0,36
15,3,4,WSW,0,9.8
18,8,0.4,SSE,0,0.2
8,3,0,SE,0,16.3
15,10,4,WSW,0,4
8,1,4.5,NNE,0,2.1
3,6,3.6,NE,0,41.4
20,3,0.9,E,0,17.8
9,1,6.3,NE,0,15.4
20,4,0,SSW,0,13.3
2,4,2.2,ESE,0,48
1,1,1.3,E,0,6.4
18,12,5.8,WSW,0,40.2
19,12,5.8,SSW,0,35.6
19,5,4.9,NNE,0,45.8
4,4,0,---,0,0
9,9,0.4,ENE,0,0.1
13,3,2.2,WSW,0,0.3
8,5,0,---,0,0.3
17,9,1.8,NW,0,0.1
19,5,2.2,W,0,7.9
3,4,1.3,ENE,0,41.6
9,2,0.4,E,0,1.5
11,7,10.3,W,0,41.7
15,9,5.8,WSW,0,19
1,6,0.4,SSW,0,22.5
2,7,8.5,NNE,0,51.4
8,8,0.4,SSW,0,21.9
17,1,1.3,SE,0,12.4
4,8,8,WSW,0,37.9
15,8,4.9,SSW,0,29.2
12,9,8,SSW,0,40.6
14,3,5.4,WSW,0,21.6
8,1,0.9,SE,0,17.4
2,10,0.9,SSW,0,1.1
20,2,4.9,SSW,0,29.3
4,2,2.2,NE,0,21.1
14,7,3.6,WSW,0,14.7
11,1,5.4,NNW,0,28.7
15,8,0.4,SE,0,0
19,1,2.7,SSW,0,15.8
11,12,4,SW,0,6.4
7,3,1.3,NE,0,40.8
15,1,4,NW,0,-0.1
2,9,1.8,SE,0,15.6
2,4,3.6,NNE,0,17.5
11,4,0.9,ENE,0,0.1
6,8,10.3,WSW,0,40.7
3,10,3.6,NE,0,26.7
18,2,4.9,SW,0,29.3
17,5,7.6,W,0.2,42.1
22,3,0.9,SSW,0,4.6
8,7,12.5,W,0,35.6
15,12,6.7,NW,0,41.1
7,2,2.7,NE,0,6.7
20,6,3.1,ENE,0,50.8
13,9,5.4,NE,0,27.1
14,4,2.2,WSW,0,0.2
13,7,0.9,ESE,0,0.1
15,7,1.8,N,0,14.9
15,10,1.3,NE,0,2.2
8,9,0.4,NNW,0,0.2
15,7,4,WSW,0,13.8
0,8,1.3,NE,0,0
8,8,2.7,NE,0,17.3
2,11,0,SSW,0,0
20,5,7.6,W,0,50.7
13,9,2.2,WNW,0,1.2
20,1,3.6,SSW,0,24.2
7,5,1.8,WSW,0,11.3
12,3,10.3,W,0,52.8
3,2,0,ENE,0,2.1
6,2,0.9,NE,0,4.1
9,3,1.3,NE,0,17.5
15,1,6.3,SSW,0,32.5
6,9,0,---,0,5.9
4,9,4,WSW,0,17.7
20,9,1.3,NE,0,0.1
2,7,0.4,NE,0,0.8
15,3,1.3,ESE,0,0.1
5,5,5.4,NNW,0,33.8
0,12,0.9,W,0,8.4
10,8,0.9,ENE,0,0.1
15,12,4,W,0,9.1
23,3,0,SSW,0,4.7
13,12,2.2,SW,0,2.7
14,4,5.4,SW,0,35.4
2,8,0.9,S,0,14.8
17,5,1.8,NE,0,7.2
5,4,0.4,NW,0,0
4,2,0,---,0,-0.1
12,8,3.1,WSW,0,0.1
6,7,1.8,N,0,47.4
17,8,4.5,SW,0,12.8
22,9,0.4,SW,0,0.1
1,5,8,W,0,52.6
7,4,0,E,0,0
22,4,0.4,ESE,0,30.7
14,11,6.7,N,0,42.8
22,10,0.9,NE,0,0.2
16,1,1.3,SSE,0,2.9
16,5,5.4,WSW,0,42.6
6,12,4.5,SW,0,40.7
12,4,1.8,ENE,0,0.7
18,12,1.8,NE,0,0.4
13,1,1.8,SSE,0,0.6
1,8,6.7,WSW,0,35.8
15,1,3.6,SW,0,2.4
17,7,2.2,SSW,0,12.1
13,2,2.7,NNW,0,11.7
14,8,3.1,WSW,0,38.1
11,3,4.9,WSW,0,15.2
23,11,2.2,SSW,0,5.2
23,9,0.4,NNE,0,3.7
23,1,0,S,0,3.1
22,2,0.4,ENE,0,14.4
15,5,1.8,NE,0,0.2
9,9,2.2,S,0,0.1
7,4,1.3,S,0,5.9
21,5,3.1,NNW,0,49.9
17,1,1.3,SSE,0,12.2
1,10,0.4,E,0,23.6
6,8,3.1,ENE,0,3.9
2,12,0.9,WSW,0,2.8
16,8,3.1,WSW,0,4.1
18,2,7.2,SW,0,44.3
23,2,3.1,SW,0,48.1
7,5,0,ENE,0,6.7
14,4,0.9,ENE,0,4.3
10,4,0.4,NW,0,0.1
4,5,7.2,NE,0,44
2,3,0,---,0,0.5
12,6,4,NW,0,27.2
12,4,0.9,ENE,0,0
12,4,0.4,S,0,0.1
16,11,4.5,NE,0,0.4
18,2,0.9,SE,0,13.5
22,7,0.4,NE,0,0.1
3,9,0.4,NE,0,-0.1
16,9,7.2,WSW,0,41.3
22,1,0.4,SSW,0,36.7
23,9,0.9,NE,0,0
0,11,0,---,0,0
7,7,1.8,SW,0,37.7
9,8,4,SSW,0,15.7
11,6,4.5,NNW,0,18.3
15,2,1.3,ESE,0,0
17,9,1.8,NW,0,0.1
21,3,0.4,E,0,31.8
10,6,3.1,WNW,0,24.4
23,5,0.4,SE,0,9.3
4,11,0,---,0,0.9
14,11,4.5,WSW,0,31
7,7,3.6,ENE,0,37
4,10,4.9,NE,0,37.5
20,10,0.4,SE,0,0.1
23,8,2.7,NE,0,11.5
9,5,2.2,ENE,0,0
6,12,4.5,NE,0,44.3
11,3,2.2,NE,0,0.1
21,7,0,E,0,43.1
9,4,1.3,SW,0,0.2
2,12,3.1,NNE,0,19.2
22,9,1.3,ESE,0,7.9
7,5,4.9,NNE,0,33.5
5,7,1.3,ENE,0,45.7
23,4,2.2,ESE,0,46.6
4,3,0.9,ESE,0,0
3,5,2.7,NNE,0,27.5
2,4,0.9,SSW,0,0
22,10,0,SSW,0,7.2
17,11,2.2,WSW,0,25.6
13,3,5.4,WSW,0,18
14,6,2.2,WNW,0,0.2
1,9,1.3,E,0,4.1
20,2,0.4,E,0,36.1
16,11,14.8,W,0,48.1
21,7,0.4,W,0,0
11,4,1.3,ESE,0,0.4
6,11,1.3,NE,0,0
17,10,1.3,NE,0,4.8
18,8,7.2,N,0,38.8
20,9,1.8,NE,0,21.4
15,11,9.4,WSW,0,38.9
8,3,2.7,SSW,0,32.3
6,5,2.7,NE,0,17.2
19,8,3.1,SW,0,33
4,6,0.4,ENE,0,0.8
6,2,3.1,NE,0,1.8
4,7,3.6,WNW,0,22.8
6,8,10.3,WSW,0,40.8
2,12,0.4,SE,0,24.6
23,3,0,WSW,0,0
17,1,1.8,SE,0,25.3
21,2,0.9,E,0,4.1
17,11,2.2,NNW,0,0.2
4,8,3.6,NE,0,28.7
21,11,1.3,SSW,0,16
12,7,3.6,WSW,0,6.9
5,1,0.4,SSW,0,0.5
5,4,0.4,ESE,0,0
11,2,6.7,NNE,0,2.4
5,10,1.3,SSE,0,0
8,1,3.1,NE,0,43.7
8,11,2.2,W,0,30.9
17,7,4,N,0,18.4
10,5,4,SW,0,46.9
12,12,5.4,W,0,16.2
11,12,1.3,SSW,0,0
20,7,0.9,WSW,0,0
17,6,4.5,NNE,0,46.8
14,8,8.9,WSW,0,40
0,9,0.4,ENE,0,0.1
13,11,2.7,NW,0,5.6
18,10,8,WSW,0,48.4
6,2,0.4,S,0,9.7
14,4,8.9,N,0,50.5
14,5,4.5,WSW,0,28.6
2,3,4,NE,0,34.1
23,10,4.5,NE,0,38.7
16,9,0.9,SSE,0,0.1
12,7,6.3,WSW,0,45.6
22,10,1.8,NE,0,37.9
20,3,3.1,NNE,0,3.9
11,7,2.2,NE,0,0
21,10,2.7,SSW,0,21.7
14,9,2.2,WSW,0,0
4,7,0,WSW,0,2
11,8,4.9,WSW,0,6
16,5,5.8,W,0.8,19.5
21,8,4.5,NNE,0,48.4
7,10,9.4,NNE,0,33.2
22,7,8,N,0,48.5
11,1,4.5,NW,0,41.3
1,10,0.9,SE,0,13.7
17,8,3.1,WSW,0,0.1
15,9,7.6,WSW,0,49.3
4,8,3.6,NE,0,6.5
19,12,0.9,E,0,8.5
16,2,3.6,SW,0,26.2
11,8,10.7,W,0,26.4
6,8,3.1,NNE,0,24.8
7,7,3.6,NNE,0,30.2
22,9,0.4,NE,0,10.6
18,12,1.8,NE,0,10.9
9,11,7.2,WSW,0,47.8
6,11,1.3,NNE,0,18.8
22,1,0.4,SSW,0,11.7
13,2,3.1,NNE,0,0
21,9,0.9,NE,0,4.2
5,2,4.5,WSW,0,41.6
5,11,0.4,SW,0,3
14,4,7.2,W,0,32.7
3,10,5.8,WSW,0,32.1
9,5,6.3,NNE,0,48.3
17,3,0.9,S,0,0.1
1,2,1.3,SE,0,1.5
1,8,0,---,0,0.9
12,9,1.8,NNE,0,0.1
4,2,0,ENE,0,-0.1
11,8,4.9,SW,0,37.3
17,8,0.9,W,0,0.1
6,11,4.9,W,0,14
6,4,0.9,SE,0,2.7
23,1,3.6,SW,0,4.5
16,11,6.7,W,0,21.9
20,11,2.2,SSW,0,18.7
5,12,0.4,W,0,0
12,3,3.6,SSW,0,23.6
7,6,0.9,ENE,0,0.1
11,5,3.6,WSW,0,5.8
2,2,4,SE,0,49.3
19,10,0.4,E,0,23.3
15,6,6.3,SSW,0,40
6,8,0.9,SSE,0,13.7
8,11,3.6,SSW,0,3.2
22,10,0.4,S,0,11.5
12,5,10.3,NE,0,47.3
3,9,5.4,NE,0,49.8
2,1,0,---,0,0.2
7,11,3.1,NE,0,10
4,5,9.8,NNW,0,50.7
4,11,1.8,SSW,0,25.4
19,7,3.1,WSW,0,19.8
15,9,5.4,WSW,0,20.9
17,2,2.7,SSW,0,10.8
2,8,3.1,WSW,0,3.1
9,12,4.5,SSW,0,40.4
4,9,1.8,NE,0,13.1
21,1,2.2,ESE,0,29.4
13,7,8,N,0,16.2
2,11,0,SW,0,18.9
1,12,7.2,WSW,0,38.9
23,5,3.1,WSW,0,10.1
7,5,0.9,NE,0,9.9
9,4,0.4,NE,0,28.7
22,3,0.4,SE,0,6.8
18,4,1.3,WSW,0,11.9
18,4,1.3,ENE,0,19.8
12,7,14.3,NW,0,37.9
7,11,1.3,SSE,0,10.1
19,3,1.3,SE,0,27
17,7,0.4,ESE,0,11.3
0,8,3.1,NNE,0,40.8
6,12,0.4,SW,0,22.7
21,11,3.1,SW,0,3.7
4,11,2.2,NE,0,0
21,2,1.3,SSW,0,15.7
23,1,0.9,E,0,51.1
5,2,2.2,S,0,23.8
1,1,0.9,SSW,0,6.4
16,3,5.8,W,0,36.5
22,12,1.8,SSW,0,25.4
8,7,0.4,NNE,0,0
1,8,7.6,WSW,0.2,42.4
15,11,4.9,NE,0,0.3
10,8,3.1,WSW,0,4.8
18,3,7.2,SW,0,47.6
14,4,1.3,SSE,0,0
23,8,0.9,NW,0,5.3
20,11,2.2,NE,0,35.6
8,1,4.5,NNE,0,1.1
20,9,2.2,NE,0,0.1
1,8,1.8,SSW,0,11.9
4,7,1.3,SW,0,40.2
1,1,0,SSW,0,14.4
5,6,5.8,NE,0,39.1
1,9,0.4,ENE,0,2.2
4,8,7.6,W,0,40.2
21,12,2.2,SSW,0,32.7
14,6,9.8,NE,0,41.3
5,8,2.7,NE,0,27.5
17,9,4.5,SSW,0,26.5
19,12,4,SW,0,35.9
5,1,0.4,SSW,0,8.6
6,7,3.1,ENE,0,1.7
13,8,4,NNW,0.2,42.7
12,1,4.5,NE,0,0.3
23,12,2.2,ESE,0,10.7
14,1,3.1,SSW,0,1.2
8,10,8.9,NNE,0,27.2
0,3,1.8,NNE,0,16.9
16,9,1.3,SW,0,0.4
1,7,8.9,W,0,37.7
14,2,1.8,WSW,0,0.1
16,8,4.9,WNW,0,34
15,1,7.2,SSW,0,14.3
6,3,3.6,SW,0,43.7
20,7,0.9,WNW,0,6.4
20,12,2.2,SW,0,25.1
12,8,1.8,SW,0,0.2
5,2,1.8,NE,0,6.9
12,2,11.6,WSW,0,47.6
22,7,4.5,NW,0,44.3
20,3,3.1,SSW,0,14.5
10,8,3.1,WSW,0,36
10,2,3.1,NE,0,0
20,8,4,NW,0,52.7
1,12,1.3,SW,0,21
11,7,8,WSW,0,37.7
8,2,0.4,WSW,0.2,-0.2
1,11,1.8,SW,0,21.1
12,3,4.5,NNE,0,3.6
14,7,4,NNW,0,12.8
4,3,0.4,E,0,2.1
7,11,2.2,NE,0,3.8
14,3,1.3,ENE,0,0.4
5,7,4.5,W,0,44.1
20,1,5.4,SSW,0,28
20,1,0.4,W,0,0
7,10,1.8,NE,0,9.6
11,8,4.9,NNE,0,46.2
15,10,14.8,NE,0,41
4,6,3.1,NE,0,24.4
22,10,0.4,NE,0,0.6
12,2,2.2,S,0,1.4
2,4,2.2,ESE,0,45.6
18,6,0.4,SSE,0,3.4
9,4,2.2,NE,0,33.1
23,8,7.2,NE,0,52.8
10,7,8.5,NNE,0,33.8
1,6,0.4,SSE,0,8
3,1,2.7,SSW,0,23.9
21,3,2.7,NE,0,7.3
7,8,1.8,NE,0,22.2
0,12,4,ESE,0,45.1
1,2,2.2,SSW,0,23.9
15,5,7.6,NNW,0,52.6
19,8,3.6,NNE,0.2,24
14,7,13,W,0,36.9
11,3,2.7,NW,0,10.5
9,4,0.9,SSE,0,0.1
10,7,8,W,0,36.6
1,9,0.4,S,0,32.7
5,11,5.4,WNW,0,18.6
7,7,0,NE,0,0
0,1,3.1,SW,0,16.2
4,5,0.9,ESE,0,7.2
23,3,0.4,SW,0,0
13,3,4.9,W,0,13.1
19,4,2.2,NE,0,5.4
8,11,3.6,NE,0,25.2
20,12,1.8,SE,0,50.4
11,3,1.3,NE,0,0
11,4,0.9,WSW,0,0
14,9,4.9,NE,0,25
4,10,1.3,ENE,0,0.1
11,7,0.9,SW,0,0
8,11,3.6,SW,0,9.9
8,7,0.4,SSE,0,0.8
6,9,12.5,WSW,0,48.4
20,8,3.1,WSW,0,26.5
10,2,4.5,SW,0,19.3
3,1,0,NNW,0,0.2
10,5,6.3,NE,0,10.9
23,5,2.7,WSW,0,12.5
0,11,0.9,SSW,0,1.2
23,7,2.2,ENE,0,40.9
15,11,5.8,W,0,23.5
10,12,3.6,NE,0,0.2
3,11,2.7,NNE,0,6.6
16,12,4.5,WSW,0,15.8
0,10,0,ESE,0,26.8
0,11,0.9,ESE,0,13.8
14,9,0.9,SE,0,0.4
9,6,1.3,ENE,0,0.1
17,2,1.3,ESE,0,11.5
21,6,0,S,0,10.3
11,7,4.5,WSW,0,42.2
8,2,0.9,SSE,0,17.7
8,7,2.7,ENE,0,34.7
9,1,5.4,NE,0,20.3
21,10,0.9,S,0,10.5
8,2,5.4,NE,0,31
23,6,0.4,SSW,0,0.1
8,11,1.8,NNW,0,20.9
22,7,1.8,NW,0,45.3
19,10,0.4,NW,0,0.2
2,4,0,NE,0,19.6
3,6,0.9,SSW,0,10.4
21,8,1.3,NW,0,0
6,9,0,NNE,0,1
6,7,3.1,W,0,19.5
6,3,2.7,NE,0,39.5
13,8,3.1,WSW,0,14.5
23,5,1.3,SW,0,18.6
0,4,2.7,NE,0,49.1
6,1,0,W,0,0.5
11,5,2.7,SW,0.4,41.1
4,7,0.4,SW,0,1.3
10,7,1.8,E,0,22.6
0,5,0,SW,0,27.2
16,6,0.9,S,0,6.8
15,5,6.7,WNW,0,43.4
14,8,1.3,S,0,18.6
18,8,0,WSW,0,0.1
2,5,5.8,N,0,46.4
18,3,3.6,SSW,0,13.5
22,3,0,NNE,0,0.1
14,4,3.1,NNE,0,0.1
17,8,3.1,WSW,0,38.7
10,5,4,NE,0,0.7
9,7,13.9,N,0,19.1
1,6,3.6,NE,0,21.9
22,3,6.7,WSW,0,39.8
9,1,5.4,NE,0,21.2
4,12,4.5,SW,0,37.1
4,11,3.6,WSW,0,27.4
15,2,1.3,ESE,0,4.2
1,5,0.9,NNW,0,8.2
14,3,1.8,ENE,0,0.1
9,1,5.8,NE,0,12.1
22,1,3.1,SSW,0,24.4
21,8,0.9,N,0,3.4
1,7,1.8,SW,0,0.2
16,12,2.7,NW,0,1.3
18,1,1.8,SSW,0,1.4
1,3,0.9,NNE,0,21.5
9,5,5.4,NE,0,43.3
17,10,1.3,NE,0,6.1
21,8,11.2,NNE,0,38.1
0,9,1.8,NE,0,33.9
22,11,1.3,SSW,0,15.9
20,4,0.4,SW,0,0
15,8,5.8,NE,0,15.3
12,1,4.9,NE,0,0.7
11,1,1.3,SE,0,2.4
21,11,0.4,WSW,0,0
6,7,0.9,NE,0,0.6
18,7,1.8,WSW,0,0
0,11,0,---,0,0
8,12,4.9,S,0,41.8
4,12,8.9,WSW,0,40
11,1,6.7,NNE,0,14.1
13,8,4.9,NNW,0,19.6
17,3,8.9,W,0,50.9
21,7,1.8,N,0,37.9
10,8,4.9,WSW,0,49.7
22,3,0.4,SW,0,0.1
12,12,4.5,W,0,23
22,9,5.4,WSW,0,39.2
3,6,5.4,NE,0,46.7
14,5,4.9,WNW,0,35.5
13,11,1.8,E,0,4.7
5,7,3.1,ENE,0,35.4
4,11,4,WSW,0,34.2
7,4,1.8,ENE,0,37.7
23,6,0,NW,0,0
22,1,3.1,SE,0,44.8
10,4,6.3,NE,0,37.3
23,10,4,NE,0,20.8
13,6,0.9,SE,0,3.3
19,1,4,WSW,0,14.3
19,7,4.5,WSW,0,28.5
19,3,3.6,WSW,0,18.6
5,5,6.3,NE,0,25.3
13,6,9.4,NE,0,40.6
21,9,3.1,SW,0,43.2
2,4,0,SSW,0,0
10,11,4.9,N,0,24.2
21,5,2.7,SW,0,7.4
7,9,0,ENE,0,11.6
13,11,4,SW,0,17.9
8,7,0.4,SSE,0,1.3
20,1,3.1,SSW,0,20.1
11,3,2.7,NE,0,0
11,3,5.4,NNE,0,4.1
7,5,4.9,W,0,34.9
1,12,0,---,0,0
20,1,0.9,SSE,0,26.6
0,5,6.7,W,0,50
16,3,4,WSW,0,19.4
16,1,1.8,NE,0,2.6
1,11,0.4,NE,0,0.2
3,2,1.3,NE,0,0.4
6,1,0.9,SSW,0,0
9,9,2.2,SSW,0,0.1
19,7,3.6,NE,0,41.1
15,8,10.7,WSW,0,39.9
9,2,2.7,NW,0,15.2
19,7,4.9,WSW,0,32.5
5,1,1.3,NE,0,3.8
18,8,6.3,NNE,0,37.8
2,10,5.8,WSW,0,40.8
16,12,3.6,NE,0,0.1
11,9,4.9,WSW,0,15.5
9,11,2.2,NW,0,26.3
18,7,1.8,N,0,17.9
19,8,9.8,W,0,51
15,4,1.8,WSW,0,0
10,12,7.2,SW,0,43.6
15,7,4.9,WSW,0,44.6
7,12,3.6,NNE,0,3.3
17,12,5.4,NNE,0,48
19,6,1.8,SW,0,37.1
2,11,0,ENE,0,4.4
19,4,0.4,ESE,0,0
18,1,4,NE,0,0.7
2,9,0.9,ESE,0,3.5
22,2,0.9,SE,0,25.8
5,7,2.2,NE,0,49.3
14,8,1.3,WSW,0,0.1
12,3,4,WSW,0,16.2
14,8,0.9,SE,0,0
1,7,1.8,NW,0,24.8
1,8,8,W,0,41
18,2,7.2,SW,0,49.7
22,6,0.4,S,0,6.2
13,12,1.8,NE,0,0
6,8,3.6,WSW,0,19.8
5,5,0.9,SSW,0,9.1
23,2,0.9,ESE,0,47.8
16,11,0.9,SE,0,18.7
12,6,4,WNW,0,8
15,4,5.4,NNE,0,20.6
2,10,4,SW,0,41.4
10,8,3.1,WSW,0,0
0,3,7.6,W,0,41.9
20,5,0.4,SW,0,0.2
21,10,0,---,0,1
2,3,0.4,S,0,0
2,9,1.3,NE,0,14.8
0,9,1.3,SSW,0,3.5
21,7,0.4,ENE,0,8.7
0,9,1.8,NE,0,-0.1
18,10,3.1,SW,0,3.2
17,2,4,WSW,0,0.2
18,7,1.8,N,0,33.8
12,7,8,N,0,49.6
1,11,2.7,SW,0,29.6
20,10,1.3,SW,0,8.7
21,12,0.9,NNE,0,12.4
20,4,0,SE,0,1.8
19,7,8.5,W,0,39.4
14,12,7.6,NW,0,46.6
12,1,2.7,NNW,0,9.3
14,9,2.7,NNW,0,0.4
20,5,2.2,SW,0,24.2
5,1,1.3,SW,0,0
6,9,3.1,WSW,0,13.8
12,10,7.2,NW,0,39.3
10,7,0,SW,0,0
18,12,1.3,SE,0,9
19,2,4.5,SSW,0,14.7
20,5,0.4,NE,0,10
17,9,4.9,WSW,0,14.3
18,6,2.2,W,0,9.5
14,7,5.4,SSW,0,37
21,8,0,SSW,0,12.5
16,10,2.7,NNW,0,0.2
13,4,1.3,SSE,0,9.8
16,12,5.8,SW,0,43.1
1,1,2.7,ESE,0,2
3,9,1.8,NE,0,0.1
13,9,5.8,W,0.2,50.5
9,2,2.2,NE,0,12.3
15,7,8,W,0,36.6
12,2,2.2,ESE,0,17.4
18,5,3.1,WSW,0,0
16,1,6.3,WSW,0,23.3
8,10,7.2,W,0,37.6
13,10,1.3,ESE,0,9.7
0,11,0.4,NNW,0,0
2,7,4,ENE,0,38
17,6,0.4,SE,0,0.1
2,5,0.9,SSW,0,15.6
13,10,4,SSW,0,18.7
16,12,2.2,NNE,0,0
7,4,2.7,NE,0,0.1
1,3,0,---,0,0.1
22,12,1.8,ESE,0,15
13,8,1.3,ENE,0,0.4
21,6,0,---,0,0.4
1,8,4.5,NE,0,31.2
11,5,0.4,WNW,0,0.1
2,4,0,N,0,8.3
5,4,0,NE,0,0.2
10,2,2.7,NE,0,0
7,6,5.8,ENE,0,47.1
19,12,4,SW,0,18
8,4,3.1,NE,0,18.9
19,7,1.3,NW,0,4.8
18,9,4.5,N,0,49.4
4,11,0.4,S,0,25
21,11,0,---,0,3.7
10,12,5.8,NE,0,9.4
9,3,2.7,NE,0,0.4
7,7,5.8,SW,0,38.8
9,1,3.6,NNE,0,0
7,9,4.5,NE,0,22.9
0,12,0.4,N,0,0.2
15,1,0.9,W,0,0.1
5,12,2.2,NNE,0,0
20,12,5.8,W,0,15.6
2,9,0.9,ENE,0,0.5
21,8,8.5,NNE,0,39.9
14,3,11.2,WSW,0,47
7,3,0,---,0,0.1
9,9,12.5,NNE,0,34.5
0,8,3.1,WSW,0,0.1
13,11,6.3,WSW,0,21
10,4,5.8,NE,0,34.4
1,9,0.4,ENE,0,21.8
22,3,4.5,WSW,0,13.3
21,3,0,E,0,0.1
16,11,4,SSW,0,15.9
19,12,0.9,E,0,13.5
14,6,5.4,NW,0,37.4
8,3,1.8,SW,0,5.8
14,1,1.8,SSE,0,9.3
22,2,0.9,S,0,3.3
7,1,0.4,E,0,17.7
18,3,6.3,SW,0,50.7
6,9,8.5,NNE,0,37.2
